layer,seed,level,group_size,experts_json,target_delta_nll,control_delta_nll,causal_specificity
3,17,1,16,"[14, 88, 147, 244, 165, 92, 240, 173, 204, 229, 159, 35, 231, 177, 23, 47]",0.03514837101101875,-0.01043390017002821,0.03514837101101875
3,17,1,16,"[8, 37, 172, 250, 183, 202, 196, 157, 105, 127, 242, 138, 223, 167, 207, 49]",0.015281502157449722,-0.021063346415758133,0.015281502157449722
3,17,1,16,"[97, 41, 72, 39, 55, 1, 192, 237, 175, 98, 190, 74, 82, 75, 85, 115]",0.01786046475172043,-0.04642152786254883,0.01786046475172043
3,17,1,16,"[189, 95, 87, 68, 168, 205, 132, 221, 33, 44, 251, 100, 22, 53, 176, 163]",0.04228765517473221,-0.020522575825452805,0.04228765517473221
3,17,1,16,"[124, 239, 234, 150, 76, 195, 5, 186, 64, 73, 142, 182, 103, 166, 17, 215]",0.016632458195090294,0.021549729630351067,0.00047016097232699394
3,17,2,8,"[144, 26, 133, 69, 45, 233, 141, 146]",0.04201744869351387,-0.003205894259735942,0.04201744869351387
3,17,2,8,"[160, 43, 226, 218, 51, 122, 96, 135]",0.024693917483091354,-0.01213671825826168,0.024693917483091354
3,17,2,8,"[189, 95, 87, 68, 168, 205, 132, 221]",0.030137691646814346,0.007212436757981777,0.024728364078328013
3,17,2,8,"[33, 44, 251, 100, 22, 53, 176, 163]",0.019043195992708206,-0.010165151208639145,0.019043195992708206
3,17,2,8,"[14, 88, 147, 244, 165, 92, 240, 173]",0.04199759662151337,0.015467277728021145,0.030397138325497508
3,17,2,8,"[204, 229, 159, 35, 231, 177, 23, 47]",0.01426842249929905,-0.02468789555132389,0.01426842249929905
3,17,2,8,"[97, 41, 72, 39, 55, 1, 192, 237]",0.005389542784541845,-0.0033992493990808725,0.005389542784541845
3,17,2,8,"[175, 98, 190, 74, 82, 75, 85, 115]",0.061735838651657104,-0.029955826699733734,0.061735838651657104
3,17,3,4,"[175, 98, 190, 74]",0.028186392039060593,0.02103016898036003,0.01241376530379057
3,17,3,4,"[82, 75, 85, 115]",-0.00652437936514616,-0.013559774495661259,-0.00652437936514616
3,17,3,4,"[144, 26, 133, 69]",0.06106331944465637,0.001029590959660709,0.06029112622491084
3,17,3,4,"[45, 233, 141, 146]",0.00662837503477931,0.01948869414627552,-0.00798814557492733
3,17,3,4,"[14, 88, 147, 244]",0.0005011201137676835,0.0034411936067044735,-0.0020797750912606716
3,17,3,4,"[165, 92, 240, 173]",0.04466259479522705,-0.005844712257385254,0.04466259479522705
3,17,3,4,"[189, 95, 87, 68]",0.032010242342948914,0.02813137136399746,0.010911713819950819
3,17,3,4,"[168, 205, 132, 221]",0.028954634442925453,-0.00195592874661088,0.028954634442925453
3,17,4,2,"[144, 26]",0.003391103819012642,0.031239788979291916,-0.020038737915456295
3,17,4,2,"[133, 69]",0.05310925841331482,0.010738730430603027,0.04505521059036255
3,17,4,2,"[165, 92]",0.011754965409636497,-0.003182545304298401,0.011754965409636497
3,17,4,2,"[240, 173]",-0.00533016212284565,-0.005829306785017252,-0.00533016212284565
3,17,4,2,"[168, 205]",0.028979532420635223,0.046142369508743286,-0.005627244710922241
3,17,4,2,"[132, 221]",0.004730634856969118,0.01516172755509615,-0.006640660809352994
3,17,4,2,"[175, 98]",0.05109795928001404,0.028337569907307625,0.02984478184953332
3,17,4,2,"[190, 74]",0.009323768317699432,0.022009246051311493,-0.007183166220784187
3,17,5,1,[133],-0.00371022941544652,0.027649061754345894,-0.02444702573120594
3,17,5,1,[69],0.029435019940137863,-0.010605662129819393,0.029435019940137863
3,17,5,1,[175],0.014005039818584919,0.0040435791015625,0.010972355492413044
3,17,5,1,[98],0.00444858567789197,0.02721470408141613,-0.015962442383170128
3,17,5,1,[165],-0.01405331864953041,0.01794770546257496,-0.02751409774646163
3,17,5,1,[92],-0.011835580691695213,-0.019823182374238968,-0.011835580691695213
3,17,5,1,[240],0.0012994766002520919,0.014615229330956936,-0.00966194539796561
3,17,5,1,[173],0.013073230162262917,0.014994833618402481,0.0018271049484610558
3,53,0,32,"[65, 199, 216, 254, 146, 195, 252, 193, 11, 48, 157, 60, 188, 53, 20, 105, 179, 45, 77, 76, 49, 186, 230, 160, 25, 185, 3, 68, 15, 93, 74, 150]",0.04339170455932617,-0.01832978054881096,0.04339170455932617
3,53,0,32,"[87, 142, 218, 8, 67, 42, 210, 90, 92, 170, 183, 149, 69, 110, 192, 220, 54, 129, 198, 38, 95, 235, 18, 203, 99, 212, 214, 30, 63, 7, 84, 247]",0.10631057620048523,-0.027865871787071228,0.10631057620048523
3,53,0,32,"[255, 79, 172, 178, 52, 123, 128, 139, 94, 26, 108, 182, 114, 47, 32, 165, 196, 102, 34, 209, 83, 46, 180, 111, 13, 107, 144, 28, 154, 191, 19, 215]",-0.016978129744529724,-0.04078974574804306,-0.016978129744529724
3,53,0,32,"[41, 16, 222, 201, 227, 138, 243, 237, 91, 43, 148, 141, 155, 158, 241, 132, 176, 66, 31, 98, 194, 184, 171, 100, 246, 187, 229, 122, 236, 202, 119, 17]",0.05793236568570137,-0.019015247002243996,0.05793236568570137
3,53,0,32,"[137, 206, 239, 190, 85, 197, 133, 166, 233, 156, 161, 152, 177, 174, 217, 5, 134, 120, 168, 97, 35, 208, 162, 221, 44, 4, 86, 113, 112, 106, 143, 136]",-0.0023958825040608644,-0.019980812445282936,-0.0023958825040608644
3,53,0,32,"[207, 121, 9, 242, 124, 116, 211, 147, 88, 58, 27, 159, 56, 181, 55, 151, 70, 173, 6, 115, 21, 204, 248, 10, 50, 24, 40, 249, 226, 135, 73, 29]",0.006879440508782864,-0.03287264332175255,0.006879440508782864
3,53,0,32,"[205, 234, 125, 131, 140, 1, 244, 51, 81, 2, 80, 59, 0, 163, 72, 231, 62, 37, 89, 103, 117, 33, 175, 145, 36, 71, 219, 64, 164, 238, 12, 78]",0.03485120087862015,-0.014026369899511337,0.03485120087862015
3,53,0,32,"[167, 126, 39, 228, 232, 127, 153, 169, 23, 213, 240, 96, 57, 245, 200, 250, 109, 224, 22, 223, 118, 130, 225, 101, 14, 189, 251, 104, 82, 61, 253, 75]",0.010713978670537472,-0.025166451930999756,0.010713978670537472
3,53,1,16,"[87, 142, 218, 8, 67, 42, 210, 90, 92, 170, 183, 149, 69, 110, 192, 220]",0.06572550535202026,-0.0015145355137065053,0.06572550535202026
3,53,1,16,"[54, 129, 198, 38, 95, 235, 18, 203, 99, 212, 214, 30, 63, 7, 84, 247]",0.03208782523870468,0.008559014648199081,0.02566856425255537
3,53,1,16,"[41, 16, 222, 201, 227, 138, 243, 237, 91, 43, 148, 141, 155, 158, 241, 132]",0.03505527600646019,0.029621394351124763,0.012839230243116617
3,53,1,16,"[176, 66, 31, 98, 194, 184, 171, 100, 246, 187, 229, 122, 236, 202, 119, 17]",0.026505714282393456,0.005652023945003748,0.022266696323640645
3,53,1,16,"[65, 199, 216, 254, 146, 195, 252, 193, 11, 48, 157, 60, 188, 53, 20, 105]",0.05306468531489372,-0.0031915372237563133,0.05306468531489372
3,53,1,16,"[179, 45, 77, 76, 49, 186, 230, 160, 25, 185, 3, 68, 15, 93, 74, 150]",0.018117740750312805,-0.007864671759307384,0.018117740750312805
3,53,1,16,"[205, 234, 125, 131, 140, 1, 244, 51, 81, 2, 80, 59, 0, 163, 72, 231]",0.017582286149263382,-0.02097446471452713,0.017582286149263382
3,53,1,16,"[62, 37, 89, 103, 117, 33, 175, 145, 36, 71, 219, 64, 164, 238, 12, 78]",0.028834901750087738,-0.006233335938304663,0.028834901750087738
3,53,2,8,"[87, 142, 218, 8, 67, 42, 210, 90]",0.03888021036982536,0.0023501263931393623,0.03711761557497084
3,53,2,8,"[92, 170, 183, 149, 69, 110, 192, 220]",0.042291950434446335,-0.02224837802350521,0.042291950434446335
3,53,2,8,"[65, 199, 216, 254, 146, 195, 252, 193]",0.01941787824034691,-0.024914130568504333,0.01941787824034691
3,53,2,8,"[11, 48, 157, 60, 188, 53, 20, 105]",0.03827862814068794,-0.00192961934953928,0.03827862814068794
3,53,2,8,"[62, 37, 89, 103, 117, 33, 175, 145]",0.025698047131299973,0.015643415972590446,0.013965485151857138
3,53,2,8,"[36, 71, 219, 64, 164, 238, 12, 78]",-0.0018151343101635575,-0.0028649282176047564,-0.0018151343101635575
3,53,2,8,"[54, 129, 198, 38, 95, 235, 18, 203]",0.04274279251694679,0.01183614507317543,0.03386568371206522
3,53,2,8,"[99, 212, 214, 30, 63, 7, 84, 247]",0.04314863309264183,0.014934847131371498,0.03194749774411321
3,53,3,4,"[92, 170, 183, 149]",-0.010742273181676865,-0.011459900066256523,-0.010742273181676865
3,53,3,4,"[69, 110, 192, 220]",0.024607429280877113,-0.007069310173392296,0.024607429280877113
3,53,3,4,"[11, 48, 157, 60]",0.03858156502246857,-0.019141707569360733,0.03858156502246857
3,53,3,4,"[188, 53, 20, 105]",0.020062116906046867,-0.009602484293282032,0.020062116906046867
3,53,3,4,"[87, 142, 218, 8]",-0.019108600914478302,0.005766211077570915,-0.02343325922265649
3,53,3,4,"[67, 42, 210, 90]",0.01025449763983488,0.002660533180460334,0.00825909775448963
3,53,3,4,"[54, 129, 198, 38]",0.010871581733226776,0.0012902432354167104,0.009903899306664243
3,53,3,4,"[95, 235, 18, 203]",0.024829065427184105,-0.0017919844249263406,0.024829065427184105
3,53,4,2,"[11, 48]",0.012956993654370308,0.02368139661848545,-0.00480405380949378
3,53,4,2,"[157, 60]",0.008596738800406456,0.00813722237944603,0.0024938220158219337
3,53,4,2,"[95, 235]",0.014425260946154594,-0.035309743136167526,0.014425260946154594
3,53,4,2,"[18, 203]",0.03287354111671448,0.006457835901528597,0.02803016419056803
3,53,4,2,"[69, 110]",0.0489337220788002,-0.013567093759775162,0.0489337220788002
3,53,4,2,"[192, 220]",0.024729814380407333,-0.009482416324317455,0.024729814380407333
3,53,4,2,"[188, 53]",0.04088137298822403,0.01845189556479454,0.027042451314628124
3,53,4,2,"[20, 105]",0.02031039632856846,-0.006625248119235039,0.02031039632856846
3,53,5,1,[69],0.029435019940137863,-0.010605662129819393,0.029435019940137863
3,53,5,1,[110],0.00237164250575006,-0.006107963155955076,0.00237164250575006
3,53,5,1,[18],0.020120009779930115,0.005983905401080847,0.01563208072911948
3,53,5,1,[203],0.058145489543676376,0.01719929277896881,0.04524601995944977
3,53,5,1,[188],0.053217414766550064,0.0018246095860376954,0.05184895757702179
3,53,5,1,[53],0.002574616577476263,0.012553106993436813,-0.006840213667601347
3,53,5,1,[192],0.020041532814502716,-0.014394056051969528,0.020041532814502716
3,53,5,1,[220],0.054844923317432404,-0.004996548406779766,0.054844923317432404
3,101,0,32,"[221, 20, 101, 99, 119, 217, 82, 13, 71, 72, 127, 133, 23, 241, 5, 18, 237, 175, 107, 211, 77, 252, 125, 2, 86, 57, 92, 189, 197, 94, 89, 130]",0.029133500531315804,0.022270312532782555,0.012430766131728888
3,101,0,32,"[236, 76, 253, 15, 117, 16, 102, 66, 156, 191, 135, 167, 176, 84, 106, 91, 4, 228, 190, 35, 165, 48, 45, 198, 112, 43, 21, 230, 105, 124, 67, 63]",0.020485028624534607,-0.017671076580882072,0.020485028624534607
3,101,0,32,"[188, 255, 10, 30, 158, 87, 59, 14, 97, 17, 150, 243, 74, 55, 148, 145, 210, 149, 95, 154, 103, 9, 207, 12, 201, 179, 22, 88, 24, 249, 61, 195]",-0.017291974276304245,0.007374472450464964,-0.022822828614152968
3,101,0,32,"[78, 11, 178, 3, 80, 128, 238, 33, 200, 141, 202, 111, 53, 137, 152, 83, 177, 96, 220, 115, 60, 245, 68, 218, 0, 118, 173, 1, 39, 157, 242, 65]",0.06353697180747986,-0.00717545161023736,0.06353697180747986
3,101,0,32,"[19, 180, 50, 233, 69, 194, 225, 139, 75, 250, 110, 146, 116, 251, 64, 163, 51, 126, 7, 120, 248, 140, 34, 161, 203, 129, 232, 109, 70, 172, 26, 81]",0.0841202512383461,-0.004421538207679987,0.0841202512383461
3,101,0,32,"[98, 229, 227, 122, 181, 93, 254, 184, 28, 174, 192, 144, 171, 121, 162, 90, 246, 213, 235, 231, 132, 142, 222, 170, 168, 58, 215, 196, 136, 199, 155, 108]",-0.003791708964854479,0.0008434688788838685,-0.00442431062401738
3,101,0,32,"[32, 147, 56, 143, 151, 27, 187, 153, 208, 46, 223, 224, 169, 159, 113, 85, 42, 138, 182, 62, 31, 52, 6, 104, 244, 226, 123, 214, 131, 44, 134, 209]",0.028628239408135414,-0.06834229826927185,0.028628239408135414
3,101,0,32,"[185, 239, 193, 186, 240, 100, 29, 204, 247, 205, 41, 183, 49, 36, 160, 40, 8, 73, 25, 164, 38, 47, 216, 37, 212, 54, 234, 206, 79, 219, 166, 114]",-0.0060784220695495605,-0.035675883293151855,-0.0060784220695495605
3,101,1,16,"[19, 180, 50, 233, 69, 194, 225, 139, 75, 250, 110, 146, 116, 251, 64, 163]",0.05426081269979477,-0.02635211870074272,0.05426081269979477
3,101,1,16,"[51, 126, 7, 120, 248, 140, 34, 161, 203, 129, 232, 109, 70, 172, 26, 81]",-0.0036182701587677,-0.005559433251619339,-0.0036182701587677
3,101,1,16,"[78, 11, 178, 3, 80, 128, 238, 33, 200, 141, 202, 111, 53, 137, 152, 83]",0.03363579139113426,-0.009688925929367542,0.03363579139113426
3,101,1,16,"[177, 96, 220, 115, 60, 245, 68, 218, 0, 118, 173, 1, 39, 157, 242, 65]",0.055917009711265564,-0.02083541452884674,0.055917009711265564
3,101,1,16,"[32, 147, 56, 143, 151, 27, 187, 153, 208, 46, 223, 224, 169, 159, 113, 85]",0.035332027822732925,-0.03882567584514618,0.035332027822732925
3,101,1,16,"[42, 138, 182, 62, 31, 52, 6, 104, 244, 226, 123, 214, 131, 44, 134, 209]",0.009380364790558815,-0.015100669115781784,0.009380364790558815
3,101,1,16,"[236, 76, 253, 15, 117, 16, 102, 66, 156, 191, 135, 167, 176, 84, 106, 91]",0.0472947396337986,-0.0032579863909631968,0.0472947396337986
3,101,1,16,"[4, 228, 190, 35, 165, 48, 45, 198, 112, 43, 21, 230, 105, 124, 67, 63]",0.042861517518758774,-0.016234468668699265,0.042861517518758774
3,101,2,8,"[177, 96, 220, 115, 60, 245, 68, 218]",0.019382845610380173,-0.026067376136779785,0.019382845610380173
3,101,2,8,"[0, 118, 173, 1, 39, 157, 242, 65]",0.03878966346383095,-0.029259093105793,0.03878966346383095
3,101,2,8,"[19, 180, 50, 233, 69, 194, 225, 139]",0.01935688778758049,-0.03030434437096119,0.01935688778758049
3,101,2,8,"[75, 250, 110, 146, 116, 251, 64, 163]",0.03935700282454491,-0.011266598477959633,0.03935700282454491
3,101,2,8,"[236, 76, 253, 15, 117, 16, 102, 66]",0.016523318365216255,0.037328269332647324,-0.011472883634269238
3,101,2,8,"[156, 191, 135, 167, 176, 84, 106, 91]",0.011667506769299507,0.001907201367430389,0.010237105743726715
3,101,2,8,"[4, 228, 190, 35, 165, 48, 45, 198]",0.029168324545025826,-0.01608722284436226,0.029168324545025826
3,101,2,8,"[112, 43, 21, 230, 105, 124, 67, 63]",0.03449414670467377,-0.0059993816539645195,0.03449414670467377
3,101,3,4,"[75, 250, 110, 146]",0.02584005333483219,-0.023278985172510147,0.02584005333483219
3,101,3,4,"[116, 251, 64, 163]",0.005527698900550604,-0.006800384726375341,0.005527698900550604
3,101,3,4,"[0, 118, 173, 1]",0.023774588480591774,0.0014514082577079535,0.02268603228731081
3,101,3,4,"[39, 157, 242, 65]",0.03755968064069748,-0.007734793238341808,0.03755968064069748
3,101,3,4,"[112, 43, 21, 230]",0.002808172721415758,-0.005871362052857876,0.002808172721415758
3,101,3,4,"[105, 124, 67, 63]",0.03532543033361435,0.013154037296772003,0.025459902361035347
3,101,3,4,"[4, 228, 190, 35]",0.036727871745824814,-0.013190182857215405,0.036727871745824814
3,101,3,4,"[165, 48, 45, 198]",0.019389495253562927,0.03417731449007988,-0.006243490613996983
3,101,4,2,"[39, 157]",-0.0004962909151799977,0.008939748629927635,-0.007201102387625724
3,101,4,2,"[242, 65]",0.022814318537712097,-0.02620966173708439,0.022814318537712097
3,101,4,2,"[4, 228]",0.011818254366517067,0.016673332080245018,-0.0006867446936666965
3,101,4,2,"[190, 35]",0.014763209037482738,-0.01266013365238905,0.014763209037482738
3,101,4,2,"[75, 250]",-0.004744234029203653,0.020939603447914124,-0.020448936615139246
3,101,4,2,"[110, 146]",0.0352998785674572,-0.0068364739418029785,0.0352998785674572
3,101,4,2,"[105, 124]",0.018258007243275642,0.004875143989920616,0.01460164925083518
3,101,4,2,"[67, 63]",0.006720885168761015,0.0014163232408463955,0.005658642738126218
3,101,5,1,[110],0.00237164250575006,-0.006107963155955076,0.00237164250575006
3,101,5,1,[146],0.010782808996737003,0.009434389881789684,0.00370701658539474
3,101,5,1,[242],0.033721305429935455,-0.006260061636567116,0.033721305429935455
3,101,5,1,[65],0.018161388114094734,-0.008921705186367035,0.018161388114094734
3,101,5,1,[190],0.020112358033657074,0.017584985122084618,0.006923619192093611
3,101,5,1,[35],0.01636502891778946,0.0030476832762360573,0.014079266460612416
3,101,5,1,[105],0.024759192019701004,-0.012843310832977295,0.024759192019701004
3,101,5,1,[124],-0.007549011614173651,0.015443983487784863,-0.019131999230012298
3,211,0,32,"[106, 107, 44, 204, 162, 97, 109, 98, 14, 119, 164, 116, 183, 126, 117, 57, 72, 177, 145, 87, 118, 34, 0, 37, 151, 79, 102, 128, 49, 31, 130, 6]",0.025237688794732094,-0.03654317930340767,0.025237688794732094
3,211,0,32,"[27, 159, 75, 36, 249, 8, 120, 231, 163, 160, 68, 236, 32, 26, 246, 48, 154, 125, 83, 219, 141, 192, 214, 206, 101, 252, 152, 33, 64, 135, 175, 13]",0.053368739783763885,-0.05737230181694031,0.053368739783763885
3,211,0,32,"[10, 110, 144, 217, 71, 211, 234, 9, 208, 113, 238, 244, 228, 207, 95, 185, 171, 69, 254, 88, 173, 105, 63, 210, 58, 243, 216, 225, 77, 21, 169, 178]",0.06915473937988281,-0.022952856495976448,0.06915473937988281
3,211,0,32,"[94, 38, 190, 229, 100, 245, 74, 227, 156, 29, 56, 132, 22, 7, 78, 55, 41, 16, 143, 220, 104, 138, 139, 5, 1, 158, 195, 114, 147, 181, 172, 148]",0.015596449375152588,-0.013968821614980698,0.015596449375152588
3,211,0,32,"[11, 213, 200, 222, 65, 191, 165, 19, 133, 93, 199, 137, 180, 2, 232, 186, 4, 39, 218, 52, 50, 253, 202, 85, 215, 251, 86, 182, 20, 53, 131, 240]",0.008236880414187908,-0.06636707484722137,0.008236880414187908
3,211,0,32,"[242, 235, 226, 123, 168, 248, 62, 112, 111, 239, 146, 176, 35, 221, 224, 205, 184, 80, 194, 25, 40, 230, 140, 70, 201, 47, 18, 198, 76, 247, 45, 223]",-0.009133043698966503,-0.025411544367671013,-0.009133043698966503
3,211,0,32,"[61, 67, 121, 237, 99, 66, 92, 150, 24, 89, 43, 23, 174, 167, 209, 212, 179, 51, 60, 188, 82, 157, 127, 142, 108, 241, 134, 30, 17, 187, 103, 91]",0.018714994192123413,0.0028949021361768246,0.016543817589990795
3,211,0,32,"[81, 3, 161, 155, 149, 15, 197, 73, 59, 28, 46, 115, 42, 96, 189, 170, 124, 196, 250, 193, 12, 166, 153, 54, 122, 233, 84, 136, 255, 90, 129, 203]",0.00885003712028265,-0.02505633793771267,0.00885003712028265
3,211,1,16,"[10, 110, 144, 217, 71, 211, 234, 9, 208, 113, 238, 244, 228, 207, 95, 185]",0.009310083463788033,-0.0335899218916893,0.009310083463788033
3,211,1,16,"[171, 69, 254, 88, 173, 105, 63, 210, 58, 243, 216, 225, 77, 21, 169, 178]",0.05795171856880188,-0.022143803536891937,0.05795171856880188
3,211,1,16,"[27, 159, 75, 36, 249, 8, 120, 231, 163, 160, 68, 236, 32, 26, 246, 48]",0.04409290850162506,-0.009190458804368973,0.04409290850162506
3,211,1,16,"[154, 125, 83, 219, 141, 192, 214, 206, 101, 252, 152, 33, 64, 135, 175, 13]",0.013556880876421928,0.008828291669487953,0.0069356621243059635
3,211,1,16,"[106, 107, 44, 204, 162, 97, 109, 98, 14, 119, 164, 116, 183, 126, 117, 57]",0.02216377668082714,-0.009185424074530602,0.02216377668082714
3,211,1,16,"[72, 177, 145, 87, 118, 34, 0, 37, 151, 79, 102, 128, 49, 31, 130, 6]",0.015536471270024776,-0.02051045186817646,0.015536471270024776
3,211,1,16,"[61, 67, 121, 237, 99, 66, 92, 150, 24, 89, 43, 23, 174, 167, 209, 212]",0.02470272220671177,-0.009455077350139618,0.02470272220671177
3,211,1,16,"[179, 51, 60, 188, 82, 157, 127, 142, 108, 241, 134, 30, 17, 187, 103, 91]",0.015891212970018387,0.0031885309144854546,0.013499814784154296
3,211,2,8,"[171, 69, 254, 88, 173, 105, 63, 210]",0.05399184301495552,0.00031327069154940546,0.05375688999629347
3,211,2,8,"[58, 243, 216, 225, 77, 21, 169, 178]",0.010874076746404171,0.021107982844114304,-0.004956910386681557
3,211,2,8,"[27, 159, 75, 36, 249, 8, 120, 231]",0.015351896174252033,-0.01097105536609888,0.015351896174252033
3,211,2,8,"[163, 160, 68, 236, 32, 26, 246, 48]",0.022333931177854538,0.0020156651735305786,0.020822182297706604
3,211,2,8,"[61, 67, 121, 237, 99, 66, 92, 150]",-0.011053950525820255,0.006969715468585491,-0.016281237127259374
3,211,2,8,"[24, 89, 43, 23, 174, 167, 209, 212]",0.030001625418663025,-0.013696045614778996,0.030001625418663025
3,211,2,8,"[106, 107, 44, 204, 162, 97, 109, 98]",0.02357630804181099,0.02713678777217865,0.003223717212677002
3,211,2,8,"[14, 119, 164, 116, 183, 126, 117, 57]",0.024996943771839142,0.008311351761221886,0.018763429950922728
3,211,3,4,"[171, 69, 254, 88]",0.02777993120253086,-0.019541265442967415,0.02777993120253086
3,211,3,4,"[173, 105, 63, 210]",0.030337879434227943,0.01565385051071644,0.018597491551190615
3,211,3,4,"[24, 89, 43, 23]",0.013093598186969757,0.02306469716131687,-0.004204924684017897
3,211,3,4,"[174, 167, 209, 212]",-0.001473765354603529,-0.015534739941358566,-0.001473765354603529
3,211,3,4,"[163, 160, 68, 236]",0.011368934065103531,-0.0017459327355027199,0.011368934065103531
3,211,3,4,"[32, 26, 246, 48]",0.04568200930953026,0.005306849256157875,0.04170187236741185
3,211,3,4,"[14, 119, 164, 116]",0.0077455900609493256,-0.005868956912308931,0.0077455900609493256
3,211,3,4,"[183, 126, 117, 57]",0.016716329380869865,0.025318598374724388,-0.0022726194001734257
3,211,4,2,"[32, 26]",0.019363978877663612,-0.003128036856651306,0.019363978877663612
3,211,4,2,"[246, 48]",0.007262930739670992,0.019260331988334656,-0.00718231825158
3,211,4,2,"[171, 69]",0.02940371446311474,-0.007476247381418943,0.02940371446311474
3,211,4,2,"[254, 88]",0.02022554911673069,0.002611733041703701,0.018266749335452914
3,211,4,2,"[173, 105]",0.032467447221279144,0.022405071184039116,0.015663643833249807
3,211,4,2,"[63, 210]",0.028643140569329262,0.006341676693409681,0.023886883049272
3,211,4,2,"[163, 160]",0.02329225465655327,0.008877119980752468,0.016634414670988917
3,211,4,2,"[68, 236]",0.034230489283800125,0.023472342640161514,0.01662623230367899
3,211,5,1,[171],0.009564714506268501,-0.011933583766222,0.009564714506268501
3,211,5,1,[69],0.029435019940137863,-0.010605662129819393,0.029435019940137863
3,211,5,1,[63],0.028580689802765846,0.019956113770604134,0.013613604474812746
3,211,5,1,[210],0.008450023829936981,-0.011742396280169487,0.008450023829936981
3,211,5,1,[32],0.029693707823753357,0.01210050843656063,0.020618326496332884
3,211,5,1,[26],0.02806827984750271,0.002996023278683424,0.02582126238849014
3,211,5,1,[254],0.025300778448581696,0.005223285406827927,0.02138331439346075
3,211,5,1,[88],0.03008047118782997,0.018186114728450775,0.01644088514149189
32,17,0,32,"[145, 83, 255, 126, 58, 109, 27, 19, 40, 139, 11, 158, 171, 210, 198, 108, 84, 57, 185, 114, 203, 181, 253, 148, 16, 50, 131, 77, 81, 117, 143, 110]",0.007418649271130562,-0.005365171004086733,0.007418649271130562
32,17,0,32,"[236, 206, 252, 149, 170, 56, 111, 63, 20, 91, 214, 200, 194, 12, 67, 197, 118, 155, 28, 30, 211, 34, 230, 154, 93, 188, 10, 48, 136, 29, 15, 102]",0.040994707494974136,-0.006715737748891115,0.040994707494974136
32,17,0,32,"[70, 99, 120, 209, 180, 90, 94, 199, 151, 86, 212, 129, 7, 247, 101, 217, 14, 88, 147, 244, 165, 92, 240, 173, 204, 229, 159, 35, 231, 177, 23, 47]",0.03665667772293091,0.017584873363375664,0.02346802270039916
32,17,0,32,"[13, 254, 130, 245, 220, 21, 78, 162, 116, 42, 66, 38, 152, 224, 243, 46, 107, 249, 125, 31, 235, 62, 79, 238, 174, 201, 164, 246, 191, 248, 208, 112]",-0.07398457825183868,0.0025326437316834927,-0.0758840610506013
