layer,expert,target_delta_nll,control_delta_nll,causal_specificity
19,8,0.00039482954889535904,-0.007700348272919655,0.00039482954889535904
19,26,0.00011453311890363693,-0.0027114059776067734,0.00011453311890363693
19,34,0.026812825351953506,0.0026859361678361893,0.024798373226076365
19,64,0.005900676362216473,-0.004233280196785927,0.005900676362216473
19,70,-0.0007072193548083305,0.0003281421959400177,-0.0009533260017633438
19,72,-0.0030225347727537155,0.0008375905454158783,-0.0036507276818156242
19,73,-0.0025129541754722595,-0.0007706806063652039,-0.0025129541754722595
19,76,0.0005665598437190056,-0.0012113573029637337,0.0005665598437190056
19,81,0.0017675822600722313,0.0036065243184566498,-0.000937310978770256
19,87,-0.00036854762583971024,-0.004111126065254211,-0.00036854762583971024
19,106,-0.001376952975988388,-0.0017951242625713348,-0.001376952975988388
19,107,0.0031412597745656967,-0.0008771652355790138,0.0031412597745656967
19,118,0.0025430405512452126,-0.005525645799934864,0.0025430405512452126
19,141,0.0016783485189080238,-0.0017001638188958168,0.0016783485189080238
19,145,0.0018828483298420906,1.494772732257843e-06,0.0018817272502928972
19,148,0.0006786463782191277,0.0013509765267372131,-0.0003345860168337822
19,150,0.000917467288672924,0.00316661037504673,-0.0014574904926121235
19,154,-0.0007304158061742783,-0.013516955077648163,-0.0007304158061742783
19,160,0.003125503659248352,0.0005334131419658661,0.0027254438027739525
19,161,-0.00039153825491666794,-0.004252852872014046,-0.00039153825491666794
19,172,-0.0011096298694610596,0.007844282314181328,-0.0069928416050970554
19,177,-0.0006564827635884285,-0.0027150046080350876,-0.0006564827635884285
19,195,0.002675347961485386,0.0042279986664652824,-0.0004956510383635759
19,209,0.0011068712919950485,-0.0013682926073670387,0.0011068712919950485
19,211,-0.0018797358497977257,-0.00010114908218383789,-0.0018797358497977257
19,218,-0.0016614291816949844,-0.02022027224302292,-0.0016614291816949844
19,230,0.0034075314179062843,-0.0011954298242926598,0.0034075314179062843
19,243,-0.0006513874977827072,-0.0055792927742004395,-0.0006513874977827072
21,5,0.0032751159742474556,0.00022276397794485092,0.0031080429907888174
21,24,0.00163979921489954,-0.002552906982600689,0.00163979921489954
21,36,0.0069372206926345825,0.005134664475917816,0.0030862223356962204
21,39,0.004863301292061806,-0.007146023213863373,0.004863301292061806
21,41,-0.001119246706366539,-0.002826048992574215,-0.001119246706366539
21,68,-0.002564849331974983,-0.0028290189802646637,-0.002564849331974983
21,97,0.002134948968887329,-0.0032127657905220985,0.002134948968887329
21,106,0.0032067028805613518,-0.0015759263187646866,0.0032067028805613518
21,107,0.004236373119056225,-0.00048608146607875824,0.004236373119056225
21,126,-0.0012222733348608017,-7.776543498039246e-07,-0.0012222733348608017
21,128,0.001454690471291542,-0.0014426400884985924,0.001454690471291542
21,134,0.0021683834493160248,-0.005625631660223007,0.0021683834493160248
21,137,-0.0026808781549334526,-0.0021683527156710625,-0.0026808781549334526
21,149,0.00020431261509656906,0.0025574592873454094,-0.001713781850412488
21,157,0.0018774112686514854,5.933735519647598e-05,0.0018329082522541285
21,161,0.00116028543561697,0.0005292361602187157,0.0007633583154529333
21,162,0.00228277500718832,-0.0005095778033137321,0.00228277500718832
21,183,0.04441472142934799,0.003124415874481201,0.04207140952348709
21,187,-0.0009847944602370262,0.0016112104058265686,-0.0021932022646069527
21,202,0.002912539057433605,0.0002446295693516731,0.0027290668804198503
21,205,0.003017663024365902,0.00115912314504385,0.0021483206655830145
21,206,0.008712531998753548,0.0020380504429340363,0.0071839941665530205
21,214,0.001207452267408371,-0.004623894579708576,0.001207452267408371
21,217,0.0010677333921194077,-0.0058809928596019745,0.0010677333921194077
21,218,0.0031186332926154137,-0.01630164124071598,0.0031186332926154137
21,221,0.0046452851966023445,0.006041603162884712,0.00011408282443881035
21,247,0.0014903033152222633,-0.005718127824366093,0.0014903033152222633
26,14,-0.0013584885746240616,-0.0027723778039216995,-0.0013584885746240616
26,15,0.0005034133791923523,-0.0008432948961853981,0.0005034133791923523
26,64,0.0010544657707214355,-0.002008739858865738,0.0010544657707214355
26,74,0.00022110063582658768,-0.000216042622923851,0.00022110063582658768
26,76,0.004222097806632519,-4.361197352409363e-05,0.004222097806632519
26,93,-0.00014866236597299576,-0.0029984628781676292,-0.00014866236597299576
26,100,0.0013303747400641441,-0.005118374712765217,0.0013303747400641441
26,104,0.00043631531298160553,0.00021787919104099274,0.000272905919700861
26,116,0.0005321791395545006,-0.0021773232147097588,0.0005321791395545006
26,119,0.0007618395611643791,-0.01411424484103918,0.0007618395611643791
26,132,-0.0008487459272146225,-0.006855834275484085,-0.0008487459272146225
26,142,-0.0011482574045658112,-0.00031212810426950455,-0.0011482574045658112
26,150,-0.000958428718149662,-0.003810647875070572,-0.000958428718149662
26,163,0.0011204145848751068,-0.006202280521392822,0.0011204145848751068
26,164,0.005423823371529579,-0.0016169669106602669,0.005423823371529579
26,170,-0.001193910837173462,0.002735723741352558,-0.0032457036431878805
26,174,-0.0013878419995307922,-0.0023043621331453323,-0.0013878419995307922
26,200,0.0019318889826536179,-0.0020313849672675133,0.0019318889826536179
26,201,-0.0005247723311185837,-0.0057283565402030945,-0.0005247723311185837
26,219,-0.0011222362518310547,0.002720058895647526,-0.003162280423566699
26,222,0.009490009397268295,-0.01128430012613535,0.009490009397268295
26,238,0.0013419939205050468,-0.0009712520986795425,0.0013419939205050468
26,246,0.0015553757548332214,-0.0034903716295957565,0.0015553757548332214
26,247,0.0001732315868139267,-0.0013447236269712448,0.0001732315868139267
26,251,0.00914842076599598,0.006392499431967735,0.004354046192020178
28,16,-0.00019136350601911545,-0.006467487663030624,-0.00019136350601911545
28,39,-0.0005575977265834808,-0.00012353528290987015,-0.0005575977265834808
28,41,0.0005934424698352814,-0.001906990073621273,0.0005934424698352814
28,42,0.001042114570736885,-0.00209998432546854,0.001042114570736885
28,43,0.00026352517306804657,-0.0019556619226932526,0.00026352517306804657
28,50,0.0011819880455732346,0.00011287722736597061,0.0010973301250487566
28,60,-0.0005540875717997551,-0.00017199665307998657,-0.0005540875717997551
28,68,0.0005517182871699333,-0.001978490501642227,0.0005517182871699333
28,72,0.0026461994275450706,0.0015046000480651855,0.0015177493914961815
28,81,0.00010594073683023453,-0.0006605749949812889,0.00010594073683023453
28,91,0.0018022200092673302,-0.0020713424310088158,0.0018022200092673302
28,97,1.6889534890651703e-05,-0.005417610518634319,1.6889534890651703e-05
28,104,-0.0008499417454004288,-0.0006572073325514793,-0.0008499417454004288
28,115,-0.00026093609631061554,0.001180402934551239,-0.0011462382972240448
28,117,1.5739351511001587e-05,0.00012550130486488342,-7.838662713766098e-05
28,138,0.0016887951642274857,-0.02533663809299469,0.0016887951642274857
28,141,0.0012316666543483734,-0.002968861721456051,0.0012316666543483734
28,143,0.00039607007056474686,-0.000630267895758152,0.00039607007056474686
28,148,0.0002777436748147011,-0.0038985833525657654,0.0002777436748147011
28,169,0.0013038711622357368,-0.004355237819254398,0.0013038711622357368
28,177,-0.0008298866450786591,-0.003973048180341721,-0.0008298866450786591
28,178,0.0007277615368366241,-0.001653321087360382,0.0007277615368366241
28,216,-0.001319369301199913,-0.005130023695528507,-0.001319369301199913
28,218,-0.0005075838416814804,-0.004376903176307678,-0.0005075838416814804
28,220,0.0012041470035910606,-0.0025206804275512695,0.0012041470035910606
28,227,-0.0009067263454198837,-0.0012982888147234917,-0.0009067263454198837
28,245,-0.0004113148897886276,-0.0009389230981469154,-0.0004113148897886276
28,254,0.0017302054911851883,-0.0028096092864871025,0.0017302054911851883
32,12,0.0006651049479842186,-0.0017704693600535393,0.0006651049479842186
32,14,0.006202248856425285,-0.00157228484749794,0.006202248856425285
32,23,0.001056823879480362,-0.0030195927247405052,0.001056823879480362
32,25,-0.0018691346049308777,-0.0013809418305754662,-0.0018691346049308777
32,47,-0.0009307190775871277,-0.0013800375163555145,-0.0009307190775871277
32,48,0.00014204997569322586,-0.0018877992406487465,0.00014204997569322586
32,59,0.000738232396543026,-0.0011668186634778976,0.000738232396543026
32,63,0.0020563537254929543,-0.010024935007095337,0.0020563537254929543
32,67,-0.0001186588779091835,-0.0011104438453912735,-0.0001186588779091835
32,70,0.0019211797043681145,-0.0029349476099014282,0.0019211797043681145
32,73,0.0001430083066225052,-0.0017377231270074844,0.0001430083066225052
32,78,-0.00040005333721637726,-0.0023865532130002975,-0.00040005333721637726
32,88,0.001224912703037262,-0.0004609590396285057,0.001224912703037262
32,99,-0.0006192969158291817,-0.001170080155134201,-0.0006192969158291817
32,116,-0.0012901080772280693,-0.0037452373653650284,-0.0012901080772280693
32,119,-0.0016547534614801407,0.00017366185784339905,-0.00178499985486269
32,164,0.0034602517262101173,-0.0007349029183387756,0.0034602517262101173
32,172,-0.0004944745451211929,0.0002716388553380966,-0.0006982036866247654
32,173,-0.0009229583665728569,-0.003058468922972679,-0.0009229583665728569
32,189,0.001117427833378315,0.001250043511390686,0.00017989519983530045
32,197,0.0010274667292833328,-0.004469066858291626,0.0010274667292833328
32,238,-0.0023213494569063187,-0.0010010004043579102,-0.0023213494569063187
32,246,0.0016117878258228302,0.0015885001048445702,0.0004204127471894026
